studyID	enter	check	reference	journal	year	family	genus	epithet	species	where	studytype	SC	matingsystem	tm_species_Moeller	tm_pop	outcrossing_best	matingsystem_certain	pollinator_group	pollinator	mating_system_evidence	population	lat	lon	environment	morph	traitgroup1	traitgroup2	traitgroup3	traitX	traitY	scale	dimension	method	h2type	nfam	n	h2	mean	Vp	CVa	isCor	corA	corP	Va	evolvability	e_on_log	Ie	notes								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	seed_number	petal_size	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	-0.35	-0.09	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	seed_mass	anther_number	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.513	0.325	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	seed_mass	pollen_grains	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.31	0.22	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	seed_mass	pollen_size	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.478	0.217	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	seed_mass	anther_ovule_ratio	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.672	0.385	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	seed_mass	petal_number	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.46	0.253	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	seed_mass	petal_size	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	-0.337	-0.076	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	anther_number	pollen_grains	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.435	0.054	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	anther_number	pollen_size	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.243	0.021	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	anther_number	anther_ovule_ratio	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	anther_number	petal_number	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.137	0.093	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	anther_number	petal_size	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	-0.584	-0.278	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	pollen_grains	pollen_size	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	-0.179	0.057	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	pollen_grains	anther_ovule_ratio	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.393	0.086	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	pollen_grains	petal_number	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.265	0.047	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	pollen_grains	petal_size	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	-0.268	-0.073	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	pollen_size	anther_ovule_ratio	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.404	0.11	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	pollen_size	petal_number	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.362	0.197	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	pollen_size	petal_size	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	-0.189	-0.126	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	anther_ovule_ratio	petal_number	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.142	0.147	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	anther_ovule_ratio	petal_size	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	-0.607	-0.297	NA	NA	NA	NA	NA								
20	ØO	ØO	Delesalle_and_Mazer_1995	American_Journal_of_Botany	1995	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	NA	0.015	0.5	NA	NA	Author_description._Tm_from_Moeller_et_al._2017	SMB	34.4	-119.54	greenhouse	NA	NA	NA	NA	petal_number	petal_size	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	-0.289	0.136	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	floral	female	nectary	nectary_length	nectary_length	ratio	linear	parent_offspring	narrowsense	40	400	0.720	7.336	0.252	NA	1	NA	NA	0.181372908	0.337	0	0.131	Summary_stats_and_mating_system_from_S._Andersson.								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	floral	fit	male	stamen_length	stamen_length	ratio	linear	parent_offspring	narrowsense	40	400	0.520	8.052	0.294	NA	1	NA	NA	0.152885816	0.236	0	0.218	Summary_stats_and_mating_system_from_S._Andersson.								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	floral	flowersize	sepal	sepal_length	sepal_length	ratio	linear	parent_offspring	narrowsense	40	400	0.430	12.165	0.879	NA	1	NA	NA	0.378062072	0.255	0	0.339	Summary_stats_and_mating_system_from_S._Andersson.								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	floral	peduncle	peduncle	peduncle_length	peduncle_length	ratio	linear	parent_offspring	narrowsense	40	400	0.540	1.638	0.273	NA	1	NA	NA	0.147624141	14.762	1	12.575	Summary_stats_and_mating_system_from_S._Andersson.								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	vegetative	leaf_size	leaf_length	leaf_length	leaf_length	ratio	linear	parent_offspring	narrowsense	40	400	0.060	13.408	46.962	NA	1	NA	NA	2.817694165	1.567	0	24.553	Summary_stats_and_mating_system_from_S._Andersson.								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	vegetative	plant_size	height	plant_height	plant_height	ratio	linear	parent_offspring	narrowsense	40	400	0.520	340.0	6808.9	NA	1	NA	NA	3540.623815	3.063	0	2.828	Summary_stats_and_mating_system_from_S._Andersson.								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	plant_height	peduncle_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	plant_height	leaf_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	plant_height	sepal_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.46	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	plant_height	nectary_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.15	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	plant_height	stamen_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.36	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	peduncle_length	leaf_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	Trait_on_ln_scale_in_analyses								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	peduncle_length	sepal_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	Trait_on_ln_scale_in_analyses								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	peduncle_length	nectary_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	Trait_on_ln_scale_in_analyses								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	peduncle_length	stamen_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	Trait_on_ln_scale_in_analyses								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	leaf_length	sepal_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	leaf_length	nectary_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	leaf_length	stamen_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	sepal_length	nectary_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.81	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	sepal_length	stamen_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.69	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Mikonos	37.48	25.32	greenhouse	NA	NA	NA	NA	nectary_length	stamen_length	NA	NA	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.77	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Siros	37.44	24.9	greenhouse	NA	floral	female	nectary	nectary_length	nectary_length	ratio	linear	parent_offspring	narrowsense	40	400	0.530	8.088	0.247	NA	1	NA	NA	0.130657525	0.200	0	0.177	Summary_stats_and_mating_system_from_S._Andersson.								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Siros	37.44	24.9	greenhouse	NA	floral	fit	male	stamen_length	stamen_length	ratio	linear	parent_offspring	narrowsense	40	400	0.310	8.380	0.263	NA	1	NA	NA	0.081645213	0.116	0	0.259	Summary_stats_and_mating_system_from_S._Andersson.								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Siros	37.44	24.9	greenhouse	NA	floral	flowersize	sepal	sepal_length	sepal_length	ratio	linear	parent_offspring	narrowsense	40	400	0.320	14.320	0.829	NA	1	NA	NA	0.265330241	0.129	0	0.275	Summary_stats_and_mating_system_from_S._Andersson.								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Siros	37.44	24.9	greenhouse	NA	floral	peduncle	peduncle	peduncle_length	peduncle_length	ratio	linear	parent_offspring	narrowsense	40	400	0.660	1.408	0.343	NA	1	NA	NA	0.226306043	22.631	1	11.658	Summary_stats_and_mating_system_from_S._Andersson.								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Siros	37.44	24.9	greenhouse	NA	vegetative	leaf_size	leaf_length	leaf_length	leaf_length	ratio	linear	parent_offspring	narrowsense	40	400	0.480	18.331	12.371	NA	1	NA	NA	5.937899396	1.767	0	1.914	Summary_stats_and_mating_system_from_S._Andersson.								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Siros	37.44	24.9	greenhouse	NA	vegetative	plant_size	height	plant_height	plant_height	ratio	linear	parent_offspring	narrowsense	40	400	0.740	289.9	2686.3	NA	1	NA	NA	1987.85128	2.365	0	0.831	Summary_stats_and_mating_system_from_S._Andersson.								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Siros	37.44	24.9	greenhouse	NA	NA	NA	NA	plant_height	peduncle_length	NA	linear	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Siros	37.44	24.9	greenhouse	NA	NA	NA	NA	plant_height	leaf_length	NA	linear	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.25	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Siros	37.44	24.9	greenhouse	NA	NA	NA	NA	plant_height	sepal_length	NA	linear	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.11	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Siros	37.44	24.9	greenhouse	NA	NA	NA	NA	plant_height	nectary_length	NA	linear	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.01	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Siros	37.44	24.9	greenhouse	NA	NA	NA	NA	plant_height	stamen_length	NA	linear	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.04	NA	NA	NA	NA	NA	NA								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Siros	37.44	24.9	greenhouse	NA	NA	NA	NA	peduncle_length	leaf_length	NA	linear	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	Trait_on_ln_scale_in_analyses								
36	ØO	ØO	Andersson_1997	Biological_Journal_of_the_Linnean_Society	1997	Ranunculaceae	Nigella	degenii	Nigella_degenii	Europe_Mediterranean	natural	SC	M	NA	NA	NA	0.5	NA	NA	Author_description_(personal_comunication)	Siros	37.44	24.9	greenhouse	NA	NA	NA	NA	peduncle_length	sepal_length	NA	linear	parent_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	Trait_on_ln_scale_in_analyses								
